movieId,Title,genres,rating,NbRatings,year,Popularity %
58652,CJ7    ,Children|Comedy|Sci-Fi,3.161290323,124,2008,0.000452871
1007,"Apple Dumpling Gang, The  ",Children|Comedy|Western,2.96572104,1692,1975,0.005797207
2016,"Apple Dumpling Gang Rides Again, The  ",Children|Comedy|Western,2.618686869,792,1979,0.002396056
33639,Mad Hot Ballroom  ,Children|Documentary,3.862477231,549,2005,0.002449776
27,Now and Then  ,Children|Drama,3.403931516,1577,1995,0.006201555
34,Babe  ,Children|Drama,3.60319176,31456,1995,0.130942008
80,"White Balloon, The    ",Children|Drama,3.749514563,515,1995,0.00223085
241,Fluke  ,Children|Drama,3.026119403,536,1995,0.001873868
262,"Little Princess, A  ",Children|Drama,3.765344311,4008,1995,0.017434943
531,"Secret Garden, The  ",Children|Drama,3.535805991,7010,1993,0.028634827
755,Kim  ,Children|Drama,3.365942029,138,1950,0.000536629
917,"Little Princess, The  ",Children|Drama,3.62962963,1026,1939,0.004302271
1012,Old Yeller  ,Children|Drama,3.548220974,3204,1957,0.013133827
1026,So Dear to My Heart  ,Children|Drama,3.319327731,119,1949,0.000456337
1547,Shiloh  ,Children|Drama,3.210629921,254,1997,0.000942133
3189,My Dog Skip  ,Children|Drama,3.474566474,1730,1999,0.006944402
5099,Heidi  ,Children|Drama,3.386597938,388,1937,0.001518041
5601,"Yearling, The  ",Children|Drama,3.595132743,226,1946,0.000938667
6427,"Railway Children, The  ",Children|Drama,3.428030303,132,1970,0.000522765
7059,National Velvet  ,Children|Drama,3.53894081,321,1944,0.001312401
31030,I Remember Mama  ,Children|Drama,3.714285714,105,1948,0.00045056
39307,Dreamer: Inspired by a True Story  ,Children|Drama,3.511904762,252,2005,0.001022425
48791,Flicka  ,Children|Drama,2.869565217,115,2006,0.000381243
91886,Dolphin Tale  ,Children|Drama,3.231343284,134,2011,0.000500237
885,Bogus  ,Children|Drama|Fantasy,2.670628183,589,1996,0.001817259
1099,"Christmas Carol, A  ",Children|Drama|Fantasy,3.826385358,1967,1938,0.008695232
1302,Field of Dreams  ,Children|Drama|Fantasy,3.637143782,12352,1989,0.051902213
1654,FairyTale: A True Story  ,Children|Drama|Fantasy,3.277966102,590,1997,0.002234316
2400,Prancer  ,Children|Drama|Fantasy,2.822916667,336,1989,0.001095785
314,"Secret of Roan Inish, The  ",Children|Drama|Fantasy|Mystery,3.849933775,3775,1994,0.016790295
2097,Something Wicked This Way Comes  ,Children|Drama|Fantasy|Mystery|Thriller,3.405238829,1298,1983,0.005106348
953,It's a Wonderful Life  ,Children|Drama|Fantasy|Romance,4.032858814,15384,1946,0.071675447
130073,Cinderella  ,Children|Drama|Fantasy|Romance,3.372641509,1166,2015,0.004543148
5472,1776,Children|Drama|Musical,3.475750577,433,1776,0.0017387
90866,Hugo  ,Children|Drama|Mystery,3.531650071,4218,2011,0.017209663
1097,E.T. the Extra-Terrestrial  ,Children|Drama|Sci-Fi,3.733079013,34602,1982,0.149230127
106441,"Book Thief, The  ",Children|Drama|War,3.760379061,1108,2013,0.004813484
1583,"Simple Wish, A  ",Children|Fantasy,2.702868852,244,1997,0.000761909
7045,"Witches, The  ",Children|Fantasy,3.446025515,1019,1990,0.004056774
7847,"Peanut Butter Solution, The  ",Children|Fantasy,3.264423077,104,1985,0.000392218
47721,"Red Balloon, The    ",Children|Fantasy,3.874449339,454,1956,0.002032142
158830,The BFG  ,Children|Fantasy,3.105513308,526,2016,0.001887154
195161,Mary Poppins Returns  ,Children|Fantasy,3.109324759,311,2018,0.001117158
192559,The House with a Clock in Its Walls  ,Children|Fantasy|Horror|Mystery|Sci-Fi|Thriller,3.022580645,155,2018,0.00054125
2017,Babes in Toyland  ,Children|Fantasy|Musical,2.967168999,929,1961,0.003184536
4294,"5,000 Fingers of Dr. T, The  ",Children|Fantasy|Musical,3.541666667,336,1953,0.001374786
74089,Peter Pan  ,Children|Fantasy|Musical,3.558441558,154,1960,0.000633095
63239,Cinderella  ,Children|Fantasy|Musical|Romance,3.219879518,166,1997,0.000617498
31555,Mac and Me  ,Children|Fantasy|Sci-Fi,2.019230769,156,1988,0.000363914
5311,"Watcher in the Woods, The  ",Children|Horror|Mystery|Thriller,3.195175439,228,1980,0.000841623
2084,Newsies  ,Children|Musical,3.187809713,1009,1992,0.003715966
4039,Annie  ,Children|Musical,3.201498929,2335,1982,0.008636313
4188,Hans Christian Andersen  ,Children|Musical,3.537709497,358,1952,0.001463165
2034,"Black Hole, The  ",Children|Sci-Fi,2.828896418,2066,1979,0.006752047
2091,Return from Witch Mountain  ,Children|Sci-Fi,2.901008249,1091,1978,0.003656469
5,Father of the Bride Part II  ,Comedy,3.058434352,11714,1995,0.041389722
18,Four Rooms  ,Comedy,3.384350577,5374,1995,0.021011697
19,Ace Ventura: When Nature Calls  ,Comedy,2.64216778,21552,1995,0.065786396
65,Bio-Dome  ,Comedy,2.370255201,4663,1996,0.012768758
69,Friday  ,Comedy,3.558321646,4278,1995,0.017586285
88,Black Sheep  ,Comedy,3.107188161,4730,1996,0.016979184
102,Mr. Wrong  ,Comedy,2.410646388,1841,1996,0.005127143
104,Happy Gilmore  ,Comedy,3.394398124,19190,1996,0.075253357
119,"Steal Big, Steal Little  ",Comedy,2.733739837,246,1995,0.000776927
125,Flirting With Disaster  ,Comedy,3.744196843,3231,1996,0.013976028
135,Down Periscope  ,Comedy,3.001854349,5932,1996,0.020572112
141,"Birdcage, The  ",Comedy,3.510165245,20757,1996,0.084174447
144,"Brothers McMullen, The  ",Comedy,3.464974371,4097,1995,0.016400388
174,Jury Duty  ,Comedy,2.449275362,1932,1995,0.005466796
176,Living in Oblivion  ,Comedy,3.849069451,2203,1995,0.009796216
187,Party Girl  ,Comedy,3.431428571,875,1995,0.003468735
203,"To Wong Foo, Thanks for Everything! Julie Newmar  ",Comedy,3.146245059,5060,1995,0.018392094
216,Billy Madison  ,Comedy,3.240826702,9048,1995,0.033876343
223,Clerks  ,Comedy,3.847214137,24050,1994,0.106893073
228,Destiny Turns on the Radio  ,Comedy,2.691513761,436,1995,0.001355724
234,Exit to Eden  ,Comedy,2.670392954,2952,1994,0.00910709
248,Houseguest  ,Comedy,3.008025122,2866,1994,0.009959689
255,"Jerky Boys, The  ",Comedy,2.277948718,975,1995,0.002565882
267,Major Payne  ,Comedy,2.886744743,3757,1995,0.012529614
274,Man of the House  ,Comedy,2.83876652,1135,1995,0.00372232
275,Mixed Nuts  ,Comedy,2.716608997,1445,1994,0.004535061
278,Miami Rhapsody  ,Comedy,3.021194605,1038,1995,0.003622965
305,Ready to Wear    ,Comedy,2.710305958,3105,1994,0.009722278
310,Rent-a-Kid  ,Comedy,2.80952381,231,1995,0.000749778
312,Stuart Saves His Family  ,Comedy,2.62125,1200,1995,0.003633941
325,National Lampoon's Senior Trip  ,Comedy,2.646161935,951,1995,0.002907268
333,Tommy Boy  ,Comedy,3.356478069,10852,1995,0.04208058
342,Muriel's Wedding  ,Comedy,3.507638565,10735,1994,0.043501578
344,Ace Ventura: Pet Detective  ,Comedy,2.9898406,37453,1994,0.12936678
348,Bullets Over Broadway  ,Comedy,3.695364238,7399,1994,0.031587729
394,Coldblooded  ,Comedy,3.314393939,132,1995,0.000505436
413,Airheads  ,Comedy,2.810876765,5737,1994,0.018630083
414,"Air Up There, The  ",Comedy,2.609770808,829,1994,0.002499453
419,"Beverly Hillbillies, The  ",Comedy,2.486726712,4219,1993,0.012120644
429,Cabin Boy  ,Comedy,2.38168211,1403,1994,0.003860376
433,Clean Slate  ,Comedy,2.922173913,1150,1994,0.003882326
437,Cops and Robbersons  ,Comedy,2.592238806,1675,1994,0.005016236
441,Dazed and Confused  ,Comedy,3.689785471,8204,1993,0.034971551
445,Fatal Instinct  ,Comedy,2.884968445,1743,1993,0.005809337
449,Fear of a Black Hat  ,Comedy,3.443146417,642,1994,0.002553752
460,Getting Even with Dad  ,Comedy,2.427458034,834,1994,0.002338869
467,Live Nude Girls  ,Comedy,3.37123494,664,1995,0.002586099
470,House Party 3  ,Comedy,2.152272727,440,1994,0.001094052
471,"Hudsucker Proxy, The  ",Comedy,3.657981375,10631,1994,0.044926618
486,Life with Mikey  ,Comedy,2.666368515,559,1993,0.001721948
489,Made in America  ,Comedy,2.761301989,2765,1993,0.00882058
505,North  ,Comedy,2.502859477,1224,1994,0.003539207
514,"Ref, The  ",Comedy,3.461376896,4285,1994,0.017135147
518,"Road to Wellville, The  ",Comedy,2.676419214,1145,1994,0.003540363
520,Robin Hood: Men in Tights  ,Comedy,3.067497367,14245,1993,0.050481793
564,Chasers  ,Comedy,2.328990228,307,1994,0.000826027
585,"Brady Bunch Movie, The  ",Comedy,2.661682348,8928,1995,0.027453551
603,"Bye Bye, Love  ",Comedy,2.927943761,569,1995,0.0019247
612,"Pallbearer, The  ",Comedy,2.71056195,1477,1996,0.004625173
619,Ed  ,Comedy,2.567119155,663,1996,0.00196629
626,"Thin Line Between Love and Hate, A  ",Comedy,2.872909699,598,1996,0.001984775
633,Denise Calls Up  ,Comedy,3.35504886,307,1995,0.001189941
634,Theodore Rex  ,Comedy,2.279935275,309,1995,0.000813896
637,Sgt. Bilko  ,Comedy,2.833922919,5371,1996,0.017584552
656,Eddie  ,Comedy,2.870826011,1138,1996,0.003774307
663,Kids in the Hall: Brain Candy  ,Comedy,3.360618014,3042,1996,0.011810451
664,Faithful  ,Comedy,3.034883721,301,1996,0.00105535
700,Angus  ,Comedy,3.253533569,1132,1995,0.004254905
705,Cosi  ,Comedy,3.525380711,394,1996,0.001604687
710,Celtic Pride  ,Comedy,2.739334471,1172,1996,0.003709034
719,Multiplicity  ,Comedy,2.966494124,7148,1996,0.024497184
725,"Great White Hype, The  ",Comedy,2.786816269,1426,1996,0.004591092
728,Cold Comfort Farm  ,Comedy,3.810882445,3207,1995,0.014119283
743,Spy Hard  ,Comedy,2.731932918,5784,1996,0.018255193
747,"Stupids, The  ",Comedy,2.292377131,997,1996,0.002640398
785,Kingpin  ,Comedy,3.279727096,10260,1996,0.03887525
797,"Old Lady Who Walked in the Sea, The    ",Comedy,3.346153846,104,1991,0.000402038
813,Larger Than Life  ,Comedy,2.755555556,450,1996,0.00143255
818,"Very Brady Sequel, A  ",Comedy,2.624016486,2669,1996,0.00809102
830,"First Wives Club, The  ",Comedy,3.088307642,6098,1996,0.021756854
833,High School High  ,Comedy,2.718242245,1354,1996,0.004252017
834,Phat Beach  ,Comedy,2.634615385,182,1996,0.000553958
860,"Maybe, Maybe Not    ",Comedy,3.510703364,327,1994,0.001326264
870,Gone Fishin'  ,Comedy,2.193807339,436,1997,0.001105028
921,My Favorite Year  ,Comedy,3.786102309,2209,1982,0.009662204
927,"Women, The  ",Comedy,3.91734104,865,1939,0.003914674
934,Father of the Bride  ,Comedy,3.461859688,3592,1950,0.014365936
1020,Cool Runnings  ,Comedy,3.25867137,6804,1993,0.025614919
1080,Monty Python's Life of Brian  ,Comedy,3.988058175,22484,1979,0.103591277
1091,Weekend at Bernie's  ,Comedy,2.797187943,4943,1989,0.015973511
1098,"Search for One-eye Jimmy, The  ",Comedy,2.978813559,118,1996,0.000406082
1113,"Associate, The  ",Comedy,3.179460581,964,1996,0.00354094
1135,Private Benjamin  ,Comedy,3.098137149,3704,1980,0.013257442
1167,Dear God  ,Comedy,2.91,800,1996,0.002689497
1171,Bob Roberts  ,Comedy,3.704725711,3026,1992,0.012951292
1180,Hear My Song  ,Comedy,3.781542056,428,1991,0.001869824
1194,Cheech and Chong's Up in Smoke  ,Comedy,3.41805887,2514,1978,0.009927341
1202,Withnail & I  ,Comedy,3.856180434,1707,1987,0.007604646
1238,Local Hero  ,Comedy,3.948709239,2944,1983,0.013430157
1285,Heathers  ,Comedy,3.749816816,10918,1989,0.047297835
1288,This Is Spinal Tap  ,Comedy,4.008968474,16558,1984,0.076688217
1297,Real Genius  ,Comedy,3.657010014,4194,1985,0.017719142
1311,Santa with Muscles  ,Comedy,2.578431373,153,1996,0.000455759
1317,I'm Not Rappaport  ,Comedy,3.177083333,288,1996,0.001057083
1390,My Fellow Americans  ,Comedy,3.239515072,1526,1996,0.005711138
1394,Raising Arizona  ,Comedy,3.875630252,15470,1987,0.069266106
1414,Mother  ,Comedy,3.442371752,1501,1996,0.005969344
1425,Fierce Creatures  ,Comedy,3.200835792,2034,1997,0.007521465
1439,Meet Wally Sparks  ,Comedy,2.289389068,311,1997,0.000822561
1440,Amos & Andrew  ,Comedy,2.784241532,679,1993,0.002184061
1444,Guantanamera  ,Comedy,3.393700787,127,1994,0.000497927
1449,Waiting for Guffman  ,Comedy,3.927565569,5681,1996,0.025777237
1456,"Pest, The  ",Comedy,2.199810606,528,1997,0.00134186
1461,Vegas Vacation    ,Comedy,2.774050121,2474,1997,0.007928702
1485,Liar Liar  ,Comedy,3.238083826,18777,1997,0.070242897
1490,B*A*P*S  ,Comedy,1.962418301,306,1997,0.000693747
1503,8 Heads in a Duffel Bag  ,Comedy,2.612676056,1207,1997,0.003643183
1513,Romy and Michele's High School Reunion  ,Comedy,2.955959544,7811,1997,0.026674313
1516,Children of the Revolution  ,Comedy,3.487209302,430,1996,0.001732346
1526,Fathers' Day  ,Comedy,2.49796748,738,1997,0.002129763
1546,Schizopolis  ,Comedy,3.629885057,435,1996,0.001824191
1581,Out to Sea  ,Comedy,2.769491525,590,1997,0.001887731
1585,Love Serenade  ,Comedy,3.3515625,192,1996,0.000743424
1602,Leave It to Beaver  ,Comedy,1.983790524,401,1997,0.000919027
1612,"Kiss Me, Guido  ",Comedy,3.219230769,390,1997,0.001450457
1614,In & Out  ,Comedy,3.149001175,4255,1997,0.015479628
1640,How to Be a Player  ,Comedy,2.680555556,468,1997,0.001449302
1665,Bean  ,Comedy,2.798582152,3597,1997,0.011629649
1679,Chairman of the Board  ,Comedy,1.793785311,177,1998,0.000366802
1703,For Richer or Poorer  ,Comedy,2.704277286,678,1997,0.00211821
1731,Mr. Magoo  ,Comedy,1.847798742,795,1997,0.00169711
1746,Senseless  ,Comedy,2.816666667,450,1998,0.00146432
1747,Wag the Dog  ,Comedy,3.520889154,10077,1997,0.040989416
1753,Half Baked  ,Comedy,3.269902518,2462,1998,0.0093006
1760,Spice World  ,Comedy,1.805924801,2633,1997,0.005493367
1793,Welcome to Woop-Woop  ,Comedy,2.686956522,115,1997,0.000356982
1837,"Odd Couple II, The  ",Comedy,2.622826087,460,1998,0.001393848
1839,My Giant  ,Comedy,2.263581489,497,1998,0.001299693
1853,"Alan Smithee Film: Burn Hollywood Burn, An  ",Comedy,1.910596026,151,1997,0.000333299
1855,Krippendorf's Tribe  ,Comedy,2.289083558,742,1998,0.001962247
1857,"Real Blonde, The  ",Comedy,2.933179724,217,1997,0.000735337
1863,Major League: Back to the Minors  ,Comedy,2.253645833,960,1998,0.002499453
1864,Sour Grapes  ,Comedy,2.45049505,101,1998,0.000285932
1875,Clockwatchers  ,Comedy,3.344524793,968,1997,0.003740226
1896,Cousin Bette  ,Comedy,3.080708661,254,1998,0.000904008
1911,Dr. Dolittle  ,Comedy,2.667436651,7143,1998,0.022012171
1966,Metropolitan  ,Comedy,3.800188798,1589,1990,0.006976172
2007,Polish Wedding  ,Comedy,2.727146814,361,1998,0.001137375
2060,BASEketball  ,Comedy,3.030326005,2638,1998,0.009235327
2072,"burbs, The  ",Comedy,3.114909639,3320,1989,0.011947352
2073,Fandango  ,Comedy,3.456866197,568,1985,0.002268397
2109,"Jerk, The  ",Comedy,3.63268842,6926,1979,0.029066903
2111,"Man with Two Brains, The  ",Comedy,3.229488983,2133,1983,0.007958162
2128,Safe Men  ,Comedy,3.290748899,227,1998,0.000862996
2151,"Gods Must Be Crazy II, The  ",Comedy,3.149832776,1495,1989,0.005440224
2169,Dead Man on Campus  ,Comedy,2.710907336,1036,1998,0.00324461
2195,Dirty Work  ,Comedy,3.045777778,1125,1998,0.003958575
2241,Class  ,Comedy,2.752307692,650,1983,0.0020668
2247,Married to the Mob  ,Comedy,3.105249874,1981,1988,0.007106719
2249,My Blue Heaven  ,Comedy,3.119287834,1685,1990,0.006072164
2255,Young Doctors in Love  ,Comedy,2.591722595,447,1982,0.001338395
2261,One Crazy Summer  ,Comedy,3.301415094,1060,1986,0.00404291
2286,"Fiendish Plot of Dr. Fu Manchu, The  ",Comedy,2.523913043,230,1980,0.000670641
2295,"Impostors, The  ",Comedy,3.39893617,470,1998,0.001845563
2296,"Night at the Roxbury, A  ",Comedy,2.655664585,2242,1998,0.006878551
2300,"Producers, The  ",Comedy,3.895728846,6181,1968,0.02781862
2302,My Cousin Vinny  ,Comedy,3.602788211,13844,1992,0.057622016
2306,Holy Man  ,Comedy,2.512392241,928,1998,0.002693541
2325,Orgazmo  ,Comedy,3.063663664,1665,1997,0.005893095
2335,"Waterboy, The  ",Comedy,2.913390571,6639,1998,0.02234547
2350,Heart Condition  ,Comedy,2.674074074,135,1990,0.000417057
2356,Celebrity  ,Comedy,2.958223395,1137,1998,0.003885792
2359,Waking Ned Devine    ,Comedy,3.797202797,6149,1998,0.026974687
2361,Pink Flamingos  ,Comedy,3.293131643,1223,1972,0.0046529
2372,Fletch Lives  ,Comedy,2.894548458,1816,1989,0.006072741
2375,"Money Pit, The  ",Comedy,2.889599782,3673,1986,0.012261589
2390,Little Voice  ,Comedy,3.667298778,2373,1998,0.010053844
2416,Back to School  ,Comedy,3.05151633,2572,1986,0.009067233
2418,Nothing in Common  ,Comedy,3.018081761,636,1986,0.002217564
2423,Christmas Vacation    ,Comedy,3.614030819,6165,1989,0.025740268
2463,Ruthless People  ,Comedy,3.391908976,3164,1986,0.01239849
2472,Tough Guys  ,Comedy,2.949,500,1986,0.001703464
2473,Soul Man  ,Comedy,2.401845638,1192,1986,0.003307573
2499,God Said 'Ha!'  ,Comedy,3.455202312,346,1998,0.00138114
2500,Jawbreaker  ,Comedy,2.694995279,1059,1999,0.003297176
2509,Eight Days a Week  ,Comedy,2.953125,160,1997,0.000545871
2518,Night Shift  ,Comedy,3.344091619,1921,1982,0.007421534
2539,Analyze This  ,Comedy,3.247334755,9380,1999,0.035189899
2545,Relax... It's Just Sex  ,Comedy,3.316666667,120,1998,0.000459802
2552,My Boyfriend's Back  ,Comedy,2.308098592,284,1993,0.000757288
2555,Baby Geniuses  ,Comedy,1.699346405,1377,1999,0.002703361
2567,EDtv  ,Comedy,3.032593995,3697,1999,0.012952448
2574,"Out-of-Towners, The  ",Comedy,2.619565217,1380,1999,0.004176346
2593,"Monster, The    ",Comedy,3.564345992,474,1994,0.001951849
2598,Pushing Tin  ,Comedy,3.005978261,3680,1999,0.012779733
2599,Election  ,Comedy,3.771148776,13275,1999,0.057835743
2618,"Castle, The  ",Comedy,3.838884263,1201,1997,0.005326429
2694,Big Daddy  ,Comedy,3.108354303,9935,1999,0.035676851
2696,"Dinner Game, The    ",Comedy,3.822813688,1315,1998,0.005807604
2718,Drop Dead Gorgeous  ,Comedy,3.183339143,2869,1999,0.010551193
2736,Brighton Beach Memoirs  ,Comedy,3.459053343,1331,1986,0.00531892
2759,Dick  ,Comedy,3.262813318,2673,1999,0.010075795
2767,Illuminata  ,Comedy,2.936170213,235,1998,0.000797145
2770,Bowfinger  ,Comedy,3.077063107,9064,1999,0.032221401
2772,Detroit Rock City  ,Comedy,3.128955696,1896,1999,0.006853712
2779,Heaven Can Wait  ,Comedy,3.541189931,2185,1978,0.008938997
2786,Haunted Honeymoon  ,Comedy,2.556430446,381,1986,0.001125245
2788,Monty Python's And Now for Something Completely Different  ,Comedy,3.983319149,5875,1971,0.027035917
2791,Airplane!  ,Comedy,3.799169719,20475,1980,0.0898671
2792,Airplane II: The Sequel  ,Comedy,3.067854614,4237,1982,0.015016937
2795,National Lampoon's Vacation  ,Comedy,3.761369038,6311,1983,0.027424091
2796,Funny Farm  ,Comedy,2.916541353,1330,1988,0.00448134
2799,Problem Child 2  ,Comedy,1.823154057,1097,1991,0.002310565
2809,Love Stinks  ,Comedy,2.504048583,247,1999,0.000714542
2829,"Muse, The  ",Comedy,2.798177996,1427,1999,0.004613042
2836,Outside Providence  ,Comedy,3.230700976,1127,1999,0.004206383
2860,Blue Streak  ,Comedy,3.077229299,1884,1999,0.006697749
2864,Splendor  ,Comedy,3.060606061,165,1999,0.000583418
2865,Sugar Town  ,Comedy,2.928571429,126,1999,0.000426299
2870,Barefoot in the Park  ,Comedy,3.569422151,1246,1967,0.005138118
2891,"Happy, Texas  ",Comedy,3.378444084,1234,1999,0.004816372
2907,Superstar  ,Comedy,2.511125654,1528,1999,0.004432818
2915,Risky Business  ,Comedy,3.500703055,7823,1983,0.031638561
2918,Ferris Bueller's Day Off  ,Comedy,3.915679545,27099,1986,0.122588161
2923,Handle with Care    ,Comedy,3.385826772,127,1977,0.000496771
2937,"Palm Beach Story, The  ",Comedy,4.058823529,850,1942,0.003985724
3012,Battling Butler  ,Comedy,3.514851485,101,1926,0.000410125
3014,Bustin' Loose  ,Comedy,2.841628959,221,1981,0.000725517
3028,"Taming of the Shrew, The  ",Comedy,3.634682081,865,1967,0.003632208
3031,Repossessed  ,Comedy,2.260623229,353,1990,0.000921915
3039,Trading Places  ,Comedy,3.745146117,9992,1983,0.043232397
3040,Meatballs  ,Comedy,3.175407332,1964,1979,0.007204918
3041,Meatballs Part II  ,Comedy,1.790723982,442,1984,0.000914406
3042,Meatballs III  ,Comedy,1.613314448,353,1987,0.000657933
3043,Meatballs 4  ,Comedy,1.60199005,201,1992,0.000372001
3048,Under the Rainbow  ,Comedy,2.536065574,305,1981,0.000893611
3076,Irma la Douce  ,Comedy,3.573649755,611,1963,0.002522559
3096,My Man Godfrey  ,Comedy,3.917618271,613,1957,0.00277441
3120,"Distinguished Gentleman, The  ",Comedy,2.944570136,884,1992,0.0030072
3140,Three Ages  ,Comedy,3.56302521,119,1923,0.00048984
3146,Deuce Bigalow: Male Gigolo  ,Comedy,2.622669549,3701,1999,0.011213748
3177,Next Friday  ,Comedy,2.843346008,1315,2000,0.004319601
3232,Seven Chances  ,Comedy,3.824200913,219,1925,0.000967549
3235,Where the Buffalo Roam  ,Comedy,3.132478632,468,1980,0.001693644
3239,Isn't She Great?  ,Comedy,2.244680851,188,2000,0.000487529
3240,"Big Tease, The  ",Comedy,3.121468927,177,1999,0.000638293
3241,"Cup, The    ",Comedy,3.613924051,316,1999,0.001319332
3243,Encino Man  ,Comedy,2.597826087,2438,1992,0.007316981
3248,Sister Act 2: Back in the Habit  ,Comedy,2.57440585,2735,1993,0.008134343
3253,Wayne's World  ,Comedy,3.455024571,14041,1992,0.056045055
3254,Wayne's World 2  ,Comedy,2.938657407,5184,1993,0.017599571
3276,Gun Shy  ,Comedy,2.919014085,284,2000,0.000957729
3282,Different for Girls  ,Comedy,3.509615385,104,1996,0.000421678
3286,Snow Day  ,Comedy,2.232098765,810,2000,0.00208875
3302,Beautiful People  ,Comedy,3.434322034,236,1999,0.000936356
3306,"Circus, The  ",Comedy,3.906724512,461,1928,0.002080663
3309,"Dog's Life, A  ",Comedy,3.617486339,183,1918,0.000764797
3324,Drowning Mona  ,Comedy,2.694831014,1006,2000,0.00313197
3341,Born Yesterday  ,Comedy,3.873595506,890,1950,0.003982836
3385,Volunteers  ,Comedy,2.638016529,605,1985,0.001843831
3391,Who's That Girl?  ,Comedy,2.218364198,648,1987,0.001660718
3392,She-Devil  ,Comedy,2.216563786,972,1989,0.002489056
3395,Nadine  ,Comedy,2.658203125,256,1987,0.00078617
3421,Animal House  ,Comedy,3.791959712,11517,1978,0.050453489
3450,Grumpy Old Men  ,Comedy,3.329791201,5364,1993,0.020634497
3473,Jonah Who Will Be 25 in the Year 2000    ,Comedy,3.542857143,105,2000,0.000429765
3491,My Chauffeur  ,Comedy,2.708108108,185,1986,0.000578796
3497,Max Dugan Returns  ,Comedy,3.136950904,387,1983,0.001402513
3507,"Odd Couple, The  ",Comedy,3.901607084,3049,1968,0.013743238
3511,Ready to Rumble  ,Comedy,2.428571429,504,2000,0.001414066
3520,How to Stuff a Wild Bikini  ,Comedy,2.281481481,135,1965,0.000355827
3525,Bachelor Party  ,Comedy,3.050243112,1851,1984,0.006522724
3538,East is East  ,Comedy,3.55396967,1121,1999,0.004602645
3544,Shakes the Clown  ,Comedy,2.790865385,416,1992,0.001341283
3552,Caddyshack  ,Comedy,3.675274962,9274,1980,0.03937722
3581,Human Traffic  ,Comedy,3.673572228,893,1999,0.003789904
3596,Screwed  ,Comedy,2.496835443,316,2000,0.000911518
3597,Whipped  ,Comedy,2.55104712,382,2000,0.001125823
3613,Things Change  ,Comedy,3.632307692,325,1988,0.001363811
3617,Road Trip  ,Comedy,3.127773063,8249,2000,0.029807439
3619,"Hollywood Knights, The  ",Comedy,3.098039216,255,1980,0.000912673
3622,"Twelve Chairs, The  ",Comedy,3.537313433,335,1970,0.00136901
3626,8 ½ Women      ,Comedy,2.838289963,269,1999,0.000882058
3646,Big Momma's House  ,Comedy,2.354822505,2986,2000,0.008123368
3669,Stay Tuned  ,Comedy,2.573878628,379,1992,0.001126978
3688,Porky's  ,Comedy,2.709174715,2278,1982,0.007129825
3689,Porky's II: The Next Day  ,Comedy,2.071676301,865,1983,0.002070266
3690,Porky's Revenge  ,Comedy,2.06456044,728,1985,0.001736389
3691,Private School  ,Comedy,2.539800995,201,1983,0.000589772
3712,Soapdish  ,Comedy,3.24439624,1383,1991,0.005183752
3760,"Kentucky Fried Movie, The  ",Comedy,3.382229965,1435,1977,0.005607163
3773,House Party  ,Comedy,2.818952234,649,1990,0.002113589
3786,But I'm a Cheerleader  ,Comedy,3.399693721,1959,1999,0.00769418
3787,Shower    ,Comedy,3.809110629,461,1999,0.002028676
3804,H.O.T.S.  ,Comedy,2.197761194,134,1979,0.000340231
3809,What About Bob?  ,Comedy,3.403575203,5678,1991,0.022326408
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask  ,Comedy,3.525276842,2077,1972,0.008458977
3814,Love and Death  ,Comedy,3.955682436,1839,1975,0.008404101
3819,Tampopo  ,Comedy,4.071715433,1743,1985,0.008199039
3821,Nutty Professor II: The Klumps  ,Comedy,2.185606061,3432,2000,0.008665773
3831,Saving Grace  ,Comedy,3.656313302,1481,2000,0.006255854
3846,Easy Money  ,Comedy,2.978908189,403,1983,0.001386916
3851,I'm the One That I Want  ,Comedy,3.718346253,387,2000,0.001662451
3852,"Tao of Steve, The  ",Comedy,3.474794842,1706,2000,0.006848514
3858,Cecil B. DeMented  ,Comedy,2.989730424,779,2000,0.002690652
3861,"Replacements, The  ",Comedy,3.13486496,2851,2000,0.010325336
3862,About Adam  ,Comedy,3.092105263,266,2000,0.00095022
3869,"Naked Gun 2 1/2: The Smell of Fear, The  ",Comedy,3.207148578,4994,1991,0.018503579
3882,Bring It On  ,Comedy,3.038320834,5467,2000,0.019189817
3884,"Crew, The  ",Comedy,2.371794872,234,2000,0.000641182
3905,"Specials, The  ",Comedy,3.193181818,132,2000,0.000486951
3911,Best in Show  ,Comedy,3.816896132,10677,2000,0.04708122
3921,Beach Party  ,Comedy,2.634482759,145,1963,0.000441318
3922,Bikini Beach  ,Comedy,2.495535714,112,1964,0.000322901
3929,"Bank Dick, The  ",Comedy,3.871134021,679,1940,0.00303666
3943,Bamboozled  ,Comedy,3.134668508,724,2000,0.002621913
3948,Meet the Parents  ,Comedy,3.394530861,20058,2000,0.078660284
3955,"Ladies Man, The  ",Comedy,2.503489531,1003,2000,0.002900914
3968,Bedazzled  ,Comedy,2.892247735,4747,2000,0.015861448
3979,Little Nicky  ,Comedy,2.446840149,4035,2000,0.011406102
4002,"Planes, Trains & Automobiles  ",Comedy,3.603140859,7291,1987,0.030349844
4003,She's Having a Baby  ,Comedy,2.858322745,787,1988,0.002598808
